character,category,url,filepath,character_encoder
吉,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E58A.svg,hanzi_img/吉\jiaguwen-41_E58A.jpg,203
吉,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E590.svg,hanzi_img/吉\jiaguwen-41_E590.jpg,203
吉,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E59E.svg,hanzi_img/吉\jiaguwen-41_E59E.jpg,203
圭,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_E82D.svg,hanzi_img/圭\jiaguwen-45_E82D.jpg,246
戎,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_F010.svg,hanzi_img/戎\jiaguwen-45_F010.jpg,441
戎,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_F022.svg,hanzi_img/戎\jiaguwen-45_F022.jpg,441
邦,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_ED3B.svg,hanzi_img/邦\jiaguwen-42_ED3B.jpg,909
丝,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F12E.svg,hanzi_img/丝\jiaguwen-43_F12E.jpg,15
丝,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F130.svg,hanzi_img/丝\jiaguwen-43_F130.jpg,15
丝,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F131.svg,hanzi_img/丝\jiaguwen-43_F131.jpg,15
幼,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E12E.svg,hanzi_img/幼\jiaguwen-42_E12E.jpg,385
母,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_ECB4.svg,hanzi_img/母\jiaguwen-43_ECB4.jpg,571
母,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_ECB6.svg,hanzi_img/母\jiaguwen-43_ECB6.jpg,571
母,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_ECD0.svg,hanzi_img/母\jiaguwen-43_ECD0.jpg,571
驭,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E9F2.svg,hanzi_img/驭\jiaguwen-41_E9F2.jpg,973
驭,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_EA00.svg,hanzi_img/驭\jiaguwen-41_EA00.jpg,973
驭,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E9E4.svg,hanzi_img/驭\jiaguwen-41_E9E4.jpg,973
弁,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_ED65.svg,hanzi_img/弁\jiaguwen-41_ED65.jpg,400
对,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_ECD3.svg,hanzi_img/对\jiaguwen-41_ECD3.jpg,345
对,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_ECD6.svg,hanzi_img/对\jiaguwen-41_ECD6.jpg,345
圣,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F2B8.svg,hanzi_img/圣\jiaguwen-43_F2B8.jpg,244
发,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F0A1.svg,hanzi_img/发\jiaguwen-43_F0A1.jpg,187
发,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F0A5.svg,hanzi_img/发\jiaguwen-43_F0A5.jpg,187
发,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E256.svg,hanzi_img/发\jiaguwen-43_E256.jpg,187
孕,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F7B4.svg,hanzi_img/孕\jiaguwen-43_F7B4.jpg,309
边,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F560.svg,hanzi_img/边\jiaguwen-41_F560.jpg,893
召,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E540.svg,hanzi_img/召\jiaguwen-41_E540.jpg,195
召,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E554.svg,hanzi_img/召\jiaguwen-41_E554.jpg,195
召,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E558.svg,hanzi_img/召\jiaguwen-41_E558.jpg,195
奴,jiaguwen,https://img.zdic.net/zy/jiaguwen/44_E267.svg,hanzi_img/奴\jiaguwen-44_E267.jpg,282
辽,jiaguwen,https://img.zdic.net/zy/jiaguwen/44_E293.svg,hanzi_img/辽\jiaguwen-44_E293.jpg,894
出,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EC04.svg,hanzi_img/出\jiaguwen-42_EC04.jpg,136
出,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EC30.svg,hanzi_img/出\jiaguwen-42_EC30.jpg,136
弘,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E646.svg,hanzi_img/弘\jiaguwen-41_E646.jpg,407
弘,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E666.svg,hanzi_img/弘\jiaguwen-41_E666.jpg,407
弘,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E672.svg,hanzi_img/弘\jiaguwen-41_E672.jpg,407
弗,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EE68.svg,hanzi_img/弗\jiaguwen-43_EE68.jpg,406
弗,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EE6A.svg,hanzi_img/弗\jiaguwen-43_EE6A.jpg,406
民,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F449.svg,hanzi_img/民\jiaguwen-41_F449.jpg,576
司,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E072.svg,hanzi_img/司\jiaguwen-43_E072.jpg,199
司,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E076.svg,hanzi_img/司\jiaguwen-43_E076.jpg,199
司,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E070.svg,hanzi_img/司\jiaguwen-43_E070.jpg,199
永,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EA06.svg,hanzi_img/永\jiaguwen-43_EA06.jpg,581
永,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EA05.svg,hanzi_img/永\jiaguwen-43_EA05.jpg,581
永,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EA0F.svg,hanzi_img/永\jiaguwen-43_EA0F.jpg,581
讯,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_EC92.svg,hanzi_img/讯\jiaguwen-41_EC92.jpg,863
讯,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_ED7C.svg,hanzi_img/讯\jiaguwen-43_ED7C.jpg,863
必,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_EB82.svg,hanzi_img/必\jiaguwen-45_EB82.jpg,429
必,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_EB84.svg,hanzi_img/必\jiaguwen-45_EB84.jpg,429
礼,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E56C.svg,hanzi_img/礼\jiaguwen-42_E56C.jpg,722
礼,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E569.svg,hanzi_img/礼\jiaguwen-42_E569.jpg,722
礼,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E56F.svg,hanzi_img/礼\jiaguwen-42_E56F.jpg,722
它,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_F0F4.svg,hanzi_img/它\jiaguwen-45_F0F4.jpg,319
它,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_F0F6.svg,hanzi_img/它\jiaguwen-45_F0F6.jpg,319
它,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_F0FE.svg,hanzi_img/它\jiaguwen-45_F0FE.jpg,319
宁,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F51D.svg,hanzi_img/宁\jiaguwen-43_F51D.jpg,318
宁,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F524.svg,hanzi_img/宁\jiaguwen-43_F524.jpg,318
玄,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F0EB.svg,hanzi_img/玄\jiaguwen-43_F0EB.jpg,659
立,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E78A.svg,hanzi_img/立\jiaguwen-43_E78A.jpg,742
庀,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F60A.svg,hanzi_img/庀\jiaguwen-42_F60A.jpg,387
市,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_ECF8.svg,hanzi_img/市\jiaguwen-45_ECF8.jpg,375
市,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_ECFB.svg,hanzi_img/市\jiaguwen-45_ECFB.jpg,375
市,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_ECFD.svg,hanzi_img/市\jiaguwen-45_ECFD.jpg,375
主,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E0A8.svg,hanzi_img/主\jiaguwen-41_E0A8.jpg,23
主,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E0AC.svg,hanzi_img/主\jiaguwen-41_E0AC.jpg,23
刍,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E2E4.svg,hanzi_img/刍\jiaguwen-41_E2E4.jpg,144
刍,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E2F1.svg,hanzi_img/刍\jiaguwen-41_E2F1.jpg,144
鸟,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E075.svg,hanzi_img/鸟\jiaguwen-42_E075.jpg,987
鸟,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E072.svg,hanzi_img/鸟\jiaguwen-42_E072.jpg,987
鸟,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E07A.svg,hanzi_img/鸟\jiaguwen-42_E07A.jpg,987
冬,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F0FF.svg,hanzi_img/冬\jiaguwen-43_F0FF.jpg,129
冬,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F0F7.svg,hanzi_img/冬\jiaguwen-43_F0F7.jpg,129
冬,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F0F5.svg,hanzi_img/冬\jiaguwen-43_F0F5.jpg,129
处,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EA3C.svg,hanzi_img/处\jiaguwen-42_EA3C.jpg,259
外,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EF58.svg,hanzi_img/外\jiaguwen-42_EF58.jpg,265
卯,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F841.svg,hanzi_img/卯\jiaguwen-43_F841.jpg,176
册,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_EB5A.svg,hanzi_img/册\jiaguwen-41_EB5A.jpg,124
册,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_EB60.svg,hanzi_img/册\jiaguwen-41_EB60.jpg,124
册,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_EB6E.svg,hanzi_img/册\jiaguwen-41_EB6E.jpg,124
句,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_EBF5.svg,hanzi_img/句\jiaguwen-41_EBF5.jpg,194
乐,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EAAC.svg,hanzi_img/乐\jiaguwen-42_EAAC.jpg,31
乐,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EAAE.svg,hanzi_img/乐\jiaguwen-42_EAAE.jpg,31
印,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E107.svg,hanzi_img/印\jiaguwen-43_E107.jpg,177
印,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E10D.svg,hanzi_img/印\jiaguwen-43_E10D.jpg,177
印,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_EF7F.svg,hanzi_img/印\jiaguwen-41_EF7F.jpg,177
用,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_F05F.svg,hanzi_img/用\jiaguwen-45_F05F.jpg,668
用,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F3CD.svg,hanzi_img/用\jiaguwen-41_F3CD.jpg,668
用,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F3D9.svg,hanzi_img/用\jiaguwen-41_F3D9.jpg,668
令,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E09A.svg,hanzi_img/令\jiaguwen-43_E09A.jpg,68
乎,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E45A.svg,hanzi_img/乎\jiaguwen-42_E45A.jpg,30
乎,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E467.svg,hanzi_img/乎\jiaguwen-42_E467.jpg,30
他,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_F0F4.svg,hanzi_img/他\jiaguwen-45_F0F4.jpg,66
他,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_F0F6.svg,hanzi_img/他\jiaguwen-45_F0F6.jpg,66
他,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_F0FE.svg,hanzi_img/他\jiaguwen-45_F0FE.jpg,66
白,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F45B.svg,hanzi_img/白\jiaguwen-42_F45B.jpg,693
白,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F464.svg,hanzi_img/白\jiaguwen-42_F464.jpg,693
白,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F469.svg,hanzi_img/白\jiaguwen-42_F469.jpg,693
仟,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_EC42.svg,hanzi_img/仟\jiaguwen-41_EC42.jpg,67
丘,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F627.svg,hanzi_img/丘\jiaguwen-42_F627.jpg,12
丘,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F630.svg,hanzi_img/丘\jiaguwen-42_F630.jpg,12
禾,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F0C2.svg,hanzi_img/禾\jiaguwen-42_F0C2.jpg,733
禾,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F0C3.svg,hanzi_img/禾\jiaguwen-42_F0C3.jpg,733
禾,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F0CC.svg,hanzi_img/禾\jiaguwen-42_F0CC.jpg,733
乍,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F018.svg,hanzi_img/乍\jiaguwen-43_F018.jpg,29
乍,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F035.svg,hanzi_img/乍\jiaguwen-43_F035.jpg,29
乍,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F046.svg,hanzi_img/乍\jiaguwen-43_F046.jpg,29
矢,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E802.svg,hanzi_img/矢\jiaguwen-42_E802.jpg,716
生,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EC57.svg,hanzi_img/生\jiaguwen-42_EC57.jpg,667
生,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EC6A.svg,hanzi_img/生\jiaguwen-42_EC6A.jpg,667
四,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F50A.svg,hanzi_img/四\jiaguwen-43_F50A.jpg,235
皿,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E5E3.svg,hanzi_img/皿\jiaguwen-42_E5E3.jpg,698
皿,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E5E9.svg,hanzi_img/皿\jiaguwen-42_E5E9.jpg,698
皿,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E5E5.svg,hanzi_img/皿\jiaguwen-42_E5E5.jpg,698
冉,jiaguwen,https://img.zdic.net/zy/jiaguwen/44_E2C5.svg,hanzi_img/冉\jiaguwen-44_E2C5.jpg,123
叹,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F00B.svg,hanzi_img/叹\jiaguwen-41_F00B.jpg,200
兄,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F7C7.svg,hanzi_img/兄\jiaguwen-42_F7C7.jpg,99
兄,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F7CF.svg,hanzi_img/兄\jiaguwen-42_F7CF.jpg,99
兄,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F7CE.svg,hanzi_img/兄\jiaguwen-42_F7CE.jpg,99
史,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F05F.svg,hanzi_img/史\jiaguwen-41_F05F.jpg,197
史,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_E082.svg,hanzi_img/史\jiaguwen-45_E082.jpg,197
央,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_E004.svg,hanzi_img/央\jiaguwen-45_E004.jpg,273
由,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_E20D.svg,hanzi_img/由\jiaguwen-45_E20D.jpg,672
田,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F314.svg,hanzi_img/田\jiaguwen-43_F314.jpg,671
田,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F30F.svg,hanzi_img/田\jiaguwen-43_F30F.jpg,671
田,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F30E.svg,hanzi_img/田\jiaguwen-43_F30E.jpg,671
申,jiaguwen,https://img.zdic.net/zy/jiaguwen/44_E102.svg,hanzi_img/申\jiaguwen-44_E102.jpg,674
申,jiaguwen,https://img.zdic.net/zy/jiaguwen/44_E10E.svg,hanzi_img/申\jiaguwen-44_E10E.jpg,674
申,jiaguwen,https://img.zdic.net/zy/jiaguwen/44_E105.svg,hanzi_img/申\jiaguwen-44_E105.jpg,674
甲,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F5F5.svg,hanzi_img/甲\jiaguwen-43_F5F5.jpg,673
甲,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F5F6.svg,hanzi_img/甲\jiaguwen-43_F5F6.jpg,673
甲,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F5FF.svg,hanzi_img/甲\jiaguwen-43_F5FF.jpg,673
且,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F3B9.svg,hanzi_img/且\jiaguwen-43_F3B9.jpg,10
且,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F3B6.svg,hanzi_img/且\jiaguwen-43_F3B6.jpg,10
且,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F3C5.svg,hanzi_img/且\jiaguwen-43_F3C5.jpg,10
旦,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EE04.svg,hanzi_img/旦\jiaguwen-42_EE04.jpg,485
旦,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EE03.svg,hanzi_img/旦\jiaguwen-42_EE03.jpg,485
旦,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EE07.svg,hanzi_img/旦\jiaguwen-42_EE07.jpg,485
目,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F455.svg,hanzi_img/目\jiaguwen-41_F455.jpg,707
目,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F458.svg,hanzi_img/目\jiaguwen-41_F458.jpg,707
目,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F459.svg,hanzi_img/目\jiaguwen-41_F459.jpg,707
归,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E771.svg,hanzi_img/归\jiaguwen-41_E771.jpg,410
归,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E777.svg,hanzi_img/归\jiaguwen-41_E777.jpg,410
帅,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_E751.svg,hanzi_img/帅\jiaguwen-45_E751.jpg,376
帅,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_E753.svg,hanzi_img/帅\jiaguwen-45_E753.jpg,376
帅,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_E756.svg,hanzi_img/帅\jiaguwen-45_E756.jpg,376
旧,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F7C3.svg,hanzi_img/旧\jiaguwen-41_F7C3.jpg,486
旧,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F7C4.svg,hanzi_img/旧\jiaguwen-41_F7C4.jpg,486
旧,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F7D7.svg,hanzi_img/旧\jiaguwen-41_F7D7.jpg,486
卢,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_F1F9.svg,hanzi_img/卢\jiaguwen-45_F1F9.jpg,172
卢,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E602.svg,hanzi_img/卢\jiaguwen-42_E602.jpg,172
卢,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E5FE.svg,hanzi_img/卢\jiaguwen-42_E5FE.jpg,172
占,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F352.svg,hanzi_img/占\jiaguwen-41_F352.jpg,171
占,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F359.svg,hanzi_img/占\jiaguwen-41_F359.jpg,171
占,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F35A.svg,hanzi_img/占\jiaguwen-41_F35A.jpg,171
北,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F617.svg,hanzi_img/北\jiaguwen-42_F617.jpg,159
北,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F619.svg,hanzi_img/北\jiaguwen-42_F619.jpg,159
北,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F61A.svg,hanzi_img/北\jiaguwen-42_F61A.jpg,159
东,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EB44.svg,hanzi_img/东\jiaguwen-42_EB44.jpg,14
东,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EB23.svg,hanzi_img/东\jiaguwen-42_EB23.jpg,14
东,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_EB3D.svg,hanzi_img/东\jiaguwen-42_EB3D.jpg,14
戊,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F684.svg,hanzi_img/戊\jiaguwen-43_F684.jpg,437
戊,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F685.svg,hanzi_img/戊\jiaguwen-43_F685.jpg,437
戊,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F689.svg,hanzi_img/戊\jiaguwen-43_F689.jpg,437
龙,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EB46.svg,hanzi_img/龙\jiaguwen-43_EB46.jpg,1013
龙,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EB48.svg,hanzi_img/龙\jiaguwen-43_EB48.jpg,1013
龙,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EB4F.svg,hanzi_img/龙\jiaguwen-43_EB4F.jpg,1013
右,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E589.svg,hanzi_img/右\jiaguwen-41_E589.jpg,198
石,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E1DB.svg,hanzi_img/石\jiaguwen-43_E1DB.jpg,717
石,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_E1F3.svg,hanzi_img/石\jiaguwen-43_E1F3.jpg,717
丕,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EB5C.svg,hanzi_img/丕\jiaguwen-43_EB5C.jpg,11
丕,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EB76.svg,hanzi_img/丕\jiaguwen-43_EB76.jpg,11
左,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F046.svg,hanzi_img/左\jiaguwen-41_F046.jpg,369
丙,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F646.svg,hanzi_img/丙\jiaguwen-43_F646.jpg,13
丙,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F649.svg,hanzi_img/丙\jiaguwen-43_F649.jpg,13
丙,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F652.svg,hanzi_img/丙\jiaguwen-43_F652.jpg,13
可,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E435.svg,hanzi_img/可\jiaguwen-42_E435.jpg,196
可,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E438.svg,hanzi_img/可\jiaguwen-42_E438.jpg,196
可,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E437.svg,hanzi_img/可\jiaguwen-42_E437.jpg,196
术,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F0D6.svg,hanzi_img/术\jiaguwen-42_F0D6.jpg,526
艿,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E30A.svg,hanzi_img/艿\jiaguwen-41_E30A.jpg,815
艿,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E30C.svg,hanzi_img/艿\jiaguwen-41_E30C.jpg,815
古,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_EBFB.svg,hanzi_img/古\jiaguwen-41_EBFB.jpg,193
古,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_EC1E.svg,hanzi_img/古\jiaguwen-41_EC1E.jpg,193
甘,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E33E.svg,hanzi_img/甘\jiaguwen-42_E33E.jpg,666
去,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E669.svg,hanzi_img/去\jiaguwen-42_E669.jpg,181
去,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E664.svg,hanzi_img/去\jiaguwen-42_E664.jpg,181
去,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_E662.svg,hanzi_img/去\jiaguwen-42_E662.jpg,181
扔,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EC5C.svg,hanzi_img/扔\jiaguwen-43_EC5C.jpg,450
扑,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_F1A8.svg,hanzi_img/扑\jiaguwen-41_F1A8.jpg,449
正,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E84A.svg,hanzi_img/正\jiaguwen-41_E84A.jpg,562
正,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E852.svg,hanzi_img/正\jiaguwen-41_E852.jpg,562
戋,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EF73.svg,hanzi_img/戋\jiaguwen-43_EF73.jpg,438
示,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_E285.svg,hanzi_img/示\jiaguwen-45_E285.jpg,721
示,jiaguwen,https://img.zdic.net/zy/jiaguwen/45_E282.svg,hanzi_img/示\jiaguwen-45_E282.jpg,721
示,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E0AC.svg,hanzi_img/示\jiaguwen-41_E0AC.jpg,721
未,jiaguwen,https://img.zdic.net/zy/jiaguwen/44_E0D5.svg,hanzi_img/未\jiaguwen-44_E0D5.jpg,525
未,jiaguwen,https://img.zdic.net/zy/jiaguwen/44_E0DA.svg,hanzi_img/未\jiaguwen-44_E0DA.jpg,525
未,jiaguwen,https://img.zdic.net/zy/jiaguwen/44_E0E0.svg,hanzi_img/未\jiaguwen-44_E0E0.jpg,525
玉,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E219.svg,hanzi_img/玉\jiaguwen-41_E219.jpg,661
玉,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E224.svg,hanzi_img/玉\jiaguwen-41_E224.jpg,661
玉,jiaguwen,https://img.zdic.net/zy/jiaguwen/41_E220.svg,hanzi_img/玉\jiaguwen-41_E220.jpg,661
允,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F787.svg,hanzi_img/允\jiaguwen-42_F787.jpg,97
允,jiaguwen,https://img.zdic.net/zy/jiaguwen/42_F788.svg,hanzi_img/允\jiaguwen-42_F788.jpg,97
以,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_EEA6.svg,hanzi_img/以\jiaguwen-43_EEA6.jpg,69
以,jiaguwen,https://img.zdic.net/zy/jiaguwen/44_E099.svg,hanzi_img/以\jiaguwen-44_E099.jpg,69
以,jiaguwen,https://img.zdic.net/zy/jiaguwen/44_E09C.svg,hanzi_img/以\jiaguwen-44_E09C.jpg,69
队,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F4C2.svg,hanzi_img/队\jiaguwen-43_F4C2.jpg,930
队,jiaguwen,https://img.zdic.net/zy/jiaguwen/43_F4C6.svg,hanzi_img/队\jiaguwen-43_F4C6.jpg,930
